Gene	S1	S2	S3	S4	S5	S6	S7	S8
NICN2P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NID1	0.0882196	0.0	0.178134	0.0200339	0.0284498	0.0	0.0	0.0
NID2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIF3L1	2.20338	3.314362	1.206094	1.664112	1.237085	1.4217115	2.024395	3.8747095
NIFK	0.149021	1.0270255000000001	0.3757317	1.76872	1.0352190000000001	0.7874175	0.6436935	0.20351550000000002
NIFKP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP3	0.143505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP4	0.130239	0.113237	0.215936	0.298962	0.198785	0.162441	0.185433	0.0
NIFKP6	0.0	0.213855	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIFKP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIM1K	0.329497	0.0700254	0.0	0.153996	0.0318956	0.0	0.0949607	0.30221
NIN	0.7653205	0.497645	0.6775945	0.9021005	0.783589	0.00104687487315	0.513934	0.9390825
NINJ1	0.639173	0.37130349999999995	0.404512	0.7121045	0.559965	0.4062065	1.12148	0.768331
NINJ2	6.00662	3.924205	4.751155	2.0193435	4.83433	2.776375	4.501295000000001	3.3889
NINL	0.0	0.0	0.0	0.0	0.09227745	0.0	0.0	0.0
NIP7	0.428176	0.688772	0.751639	0.830634	0.484502	0.710999	0.713891	1.19607
NIP7P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIP7P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIP7P3	0.0	0.850833	0.0953381	0.382748	0.905554	0.874968	0.803813	0.0
NIPA1	1.0445069999999999	0.526784	1.1447699999999998	0.25648899999999997	0.6123405	0.013846643655	1.4871699999999999	0.652327
NIPA2	1.93786	1.72672	1.49501	2.2272	2.88001	3.76486	3.21244	5.41146
NIPA2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPA2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0446186	0.0
NIPA2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPA2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.034855	0.0
NIPA2P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPAL1	0.0	0.0298445	0.0	0.0	0.0	0.0	0.0	0.0
NIPAL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NIPAL3	4.0183795	2.7017225000000002	3.9238	3.99237	3.247505	2.8373299999999997	4.82269	3.262955
NIPAL4	0.0	0.0	0.0731795	0.0	0.0	0.0	0.0	0.0
NIPBL	1.84141	1.30703	1.82721	1.76576	1.50345	1.3738	1.87778	2.0319
NIPSNAP1	0.138951	0.0	0.267911	0.505544	0.261081	0.335162	0.236279	0.569609
NIPSNAP2	0.227193	0.239271	1.012714	0.7359015	0.788764	0.6697815	0.6562079999999999	0.8564769999999999
NIPSNAP3A	0.223518	0.300847	0.0785521	0.195837	0.226729	0.345956	0.177471	0.649319
NIPSNAP3B	0.39735149999999997	0.166352	0.2728655	0.2173155	0.3801245	0.31010950000000004	0.1277765	0.41956499999999997
NISCH	0.224831	0.20146	0.163551	0.500404	0.216841	0.248489	0.2102	0.515931
NIT1	0.676247	0.000154831	0.549518	0.453024	0.317005	0.381896	0.221435	0.905749
NIT2	2.077965	1.9393099999999999	2.10862	2.876135	1.7497545	1.989695	1.162056	1.9111799999999999
NKAIN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN1P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAIN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKAP	0.329456	0.328067	0.230157	0.631056	0.768572	0.179268	0.412673	0.149954
NKAPD1	0.8431675000000001	0.653461	0.8935605	0.8284715	1.174645	0.5396455	0.99629	1.07415
NKAPP1	0.355314	1.13612	1.43526	1.09895	0.355325	0.20919	0.38584	0.546652
NKD1	0.17252105	0.19212445	0.062437	0.283584	0.01897475	0.058606000000000005	0.106602	0.0827235
NKD2	0.0	0.0	0.0	0.0	0.0187421	0.0	0.0	0.0
NKG7	1.085791	0.27048	0.0	0.355112	2.4714300000000002	0.965627	4.068675	0.4671515
NKIRAS1	0.168953	0.0134001	0.000785945	0.1138479	0.0	0.01931815	0.2590665	0.18365925000000002
NKIRAS2	1.02038	1.45403	0.608262	1.26439	0.641414	2.34112	0.105759	1.6484
NKPD1	0.0	0.0	0.387109	0.0399235	0.0	0.330627	0.124576	0.230231
NKRF	0.0263482	0.666755	0.069967	0.2081765	0.1033145	0.0557965	0.0967705	0.1723885
NKTR	0.9527835	0.49141799999999997	0.991732	0.943543	0.939118	0.7380035	0.64706	0.7571159999999999
NKX2-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX2-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX3-1	0.0	0.0	0.0	0.240063	0.0	0.0	0.217502	0.0
NKX6-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX6-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NKX6-3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLE1	0.2543625	0.16501390000000002	0.316323	0.6127765000000001	0.6831860000000001	0.1871198705	0.598808	0.93484
NLGN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLGN2	0.0185287	0.0	0.0	0.0	0.0	0.0	0.0	0.0260557
NLGN3	0.0183688613018	0.0	0.070534	0.0850155	0.0	0.0466795	0.0382393	0.0
NLGN4X	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLGN4Y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLK	0.040461	0.0	0.154903	0.0	0.153784	0.0259679	0.197694	0.122805
NLN	0.046033	0.274442	0.0236799	0.0	0.0100738	0.224605	0.26748	0.0
NLRC3	0.4105775	0.5637915	1.77793	0.666934	1.0433949999999999	1.0511460000000001	2.734705	9.644300000000001
NLRC4	0.0285304	0.082059	0.0135582	0.0685032	0.0848391	0.026407995	0.02320875	0.1171925
NLRC5	0.6395	0.3861525	0.6304259999999999	0.9033225	0.947436	0.9716899999999999	1.0021725	1.129105
NLRP1	0.1596518	0.27732860000000004	0.3526575	0.850247	0.0826875	0.5638845	0.4184815	0.33481320000000003
NLRP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP2	0.0	0.0	0.0	0.000706861	0.0	0.0	0.0	3.72605e-10
NLRP2B	0.0	0.0	0.196278	0.0808055	0.0113591	0.0	0.0	0.0
NLRP3	0.0	0.0	0.456224	2.87702e-08	0.0	0.0	0.0	0.198092
NLRP3P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP5	0.03266785	0.02937985	0.0	0.0	0.0	0.0	0.121479	0.03222565
NLRP6	0.0	0.2211275	1.2518500000000001	1.9976875	1.397	2.4649571499999996	2.4375165	3.1021995
NLRP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP7P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP8	0.00929885	0.0188466	0.00502695	0.00976635	0.0503945	0.0310722	0.00564975	0.01732665
NLRP9	0.0124256	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRP9P1	0.013917	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NLRX1	5.22697e-06	0.0	0.136834	0.00899359	0.157319	0.0	0.183147	0.18196
NMB	4.44529	1.69391	8.49347	1.25932	3.20932	0.927468	2.90477	0.846283
NMBR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMD3	0.6809	0.469423	0.808222	0.624574	0.960994	0.483008	0.401739	0.70421
NMD3P1	0.262242	0.383255	0.0835453	0.764859	0.412756	0.143859	0.0	0.149013
NMD3P2	0.0	0.0	0.181055	0.0	0.0	0.0	0.0	0.0
NME1	0.41242	0.0	0.0	0.234061	0.0443809	0.373253	0.469425	0.382565
NME1-NME2	0.0	0.293479	0.0	0.0	0.0	0.0	0.0	0.0
NME1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NME2	0.722369	0.325305	0.452422	3.054805	1.752996	1.411116	0.38563800000000004	0.8957995
NME2P1	0.0	0.0	0.0	0.788013	0.0	0.0	0.0	0.242446
NME2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NME2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NME3	2.274125	1.816305	0.2985575	0.40258639999999996	2.054535	1.1923730000000001	0.1571243	1.27461
NME4	0.000729261	0.193179	0.0	0.429444	0.0289623	0.2091	0.236135	0.251079
NME5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NME6	0.864129	0.906493	1.36349	1.55584	1.26106	1.2905	0.775557	0.921973
NME7	0.0	0.0	0.483702	0.455971	1.79227e-08	0.37062	0.204138	0.0
NME8	0.0	0.0	0.0	0.0	0.228176	0.0	0.0	0.0
NME9	0.0	0.0	0.0	0.0923753	0.0	0.0	0.0	0.1292505
NMI	1.21147	0.816256	1.50409	2.55823	1.61758	0.97486	1.38999	1.01412
NMNAT1	1.0864224999999998	1.1937875	1.8327799999999999	1.7942650000000002	2.51689	2.15333	2.203185	2.425185
NMNAT1P1	0.0	0.0	0.0	0.0483902	0.0	0.0	0.0	0.0
NMNAT1P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT1P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT1P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT1P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMNAT3	0.0	2.23308e-06	0.0	0.203879	0.0	0.0647355	0.0	0.0
NMRAL1	0.344046	0.506409	0.497442	0.480158	0.257838	0.384328	0.293149	0.598914
NMRAL2P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMRK1	1.1243189999999998	1.73688	1.28512	2.0185049999999998	7.185575	5.34025	4.45066	4.313245
NMRK2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMT1	1.80914	2.0552	0.409245	2.32403	0.339119	1.19277	0.11866	3.08526
NMT2	2.107475	3.12052	8.68367	9.526375	12.668325	9.98099	3.7839149999999995	4.88101
NMTRQ-TTG12-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMTRS-TGA3-1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NMU	0.0	0.36541199999999996	0.6481555	0.0	0.2708315	0.0	0.0	0.0
NMUR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NNAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NNMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NNT	0.7623605	0.3401875	0.4173405	1.58467	0.49335347495000004	0.9857340000000001	1.560035	0.364898
NOB1	0.602868	0.0	0.61698	0.0	0.160217	0.526408	0.214988	0.123114
NOBOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOC2L	1.18508	1.14076	0.30993	1.29821	1.9946	2.30438	1.4719	2.73748
NOC2LP1	0.232287	0.07047415	0.057271050000000004	0.10097824999999999	0.129275	0.01547835	0.3084975	0.0
NOC2LP2	0.0	0.0	0.0	0.0	0.0193788	0.0	0.024851	0.0373188
NOC3L	2.34209	2.65911	4.73295	4.94163	4.17291	5.60165	5.17145	6.30627
NOC4L	0.840364	0.47504	0.205965	0.163086	0.182132	0.152796	0.481176	0.0
NOCT	0.1940335	0.369398	0.30246069999999997	0.726094	0.7438425	0.304173	0.9892225	0.3706055
NOD1	0.0	0.276553	0.0	0.154096	0.59805	0.186894	0.0	0.149545
NOD2	0.0	0.0	0.0	0.0	0.0	0.0	0.298655	0.0
NODAL	0.0751174	0.0	0.0965625	0.0767154	0.256306	0.121776	0.135534	0.435536
NOL10	1.1497805	2.195505	1.658955	2.181565	1.335825	1.7811	1.23146	2.921205
NOL11	0.9911945	0.332705	1.0098925	1.024695	1.444785	0.9114665	0.49096249999999997	1.0687285
NOL12	0.40439949999999997	0.2417795	0.5128475	0.0573575	0.205613	0.306917	0.410399	2.7549e-10
NOL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOL4L	0.575944	1.79954	0.250658	0.839015	0.409923	1.30441	1.65154	0.645674
NOL6	0.524977	0.723552	0.9139	0.186454	0.525109	0.582734	0.866273	0.943472
NOL7	7.12044	9.827200000000001	3.805015	7.661365	5.770090000000001	5.657815	5.381779999999999	4.739134999999999
NOL8	0.8155195	0.5983995	0.7141735	0.895985	0.8451215000000001	0.816082	0.7548425000000001	0.6539790000000001
NOL8P1	0.0	0.0	0.0333124	0.041668	0.0102793	0.00947521	0.0245184	0.00972715
NOL9	2.864955	4.1009	3.8848830000000003	3.7389799999999997	4.4521	3.7471	3.02963	2.416925
NOLC1	0.216975	0.259523	0.129476500983605	0.2906295	0.15269136947	0.067855966	0.000174371	2.2575755
NOLC1P1	0.0	0.0	0.0	0.0182021	0.0	0.0	0.0214145	0.0510389
NOM1	0.304158	0.144787	0.102851	0.95609	0.154911	0.0637513	0.0	0.378459
NOMO1	0.0	1.80371e-07	0.0	1.15848e-09	1.0078e-07	0.0598952	0.0729009	0.0902262
NOMO2	0.0	0.0	0.0	0.0	0.0	0.0	3.57512e-08	4.71405e-06
NOMO3	0.0477233	0.075605	0.044669	0.146417	0.328592	0.0806055	0.127465	0.0902262
NONO	0.7667855	0.33465	1.164499	0.7673905	0.3373735	0.823249	0.8043115000000001	0.5173895
NONOP2	0.446977	0.506037	0.543231	0.942604	0.664671	1.09611	0.730387	0.704855
NOP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP14	1.583585	0.8181023550000001	1.68066	1.421455	1.300375	1.8470499999999999	1.154865	2.692345
NOP16	0.3091895	0.7358370000000001	0.2717925	0.9078379999999999	0.9823485000000001	1.3381349999999999	0.8370035	1.246855
NOP2	0.712915	0.979846	0.6506265	0.7273505	0.41026300000000004	1.1391965000000002	1.09259	1.47077
NOP53	0.523461	0.692745	0.397941	0.282606	0.309529	0.226451	0.682267	0.408365
NOP56	0.907095	1.19863	1.26744	1.80419	2.04326	1.62923	1.26811	1.47238
NOP56P1	0.0	0.0	0.156985	0.0223309	0.127801	0.102287	0.185572	0.202277
NOP56P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOP56P3	0.0	0.0	0.710018	0.577922	0.95619	0.788461	0.522381	0.262807
NOP58	2.4367	2.06233	1.39098	2.33664	2.51619	2.0602	1.82702	1.65031
NOP9	0.0	0.0	0.0	0.0	0.0	0.0	5.24805e-07	0.0
NOS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOS1AP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOS2	0.0	0.0	0.0	1.68048e-10	0.012997	5.3554e-08	0.0	0.0807105
NOS2P1	0.0179297	0.0218019	0.03841665	0.0917055	0.0178227	0.00824115	0.053629	0.0338051
NOS2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOS2P3	0.033419	0.0395216	0.060473	0.062202	0.03905935	0.01037375	0.0844925	0.052953
NOS2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOS3	0.709099	0.326796	0.0339397	0.122673	0.156937	0.0156221	0.232358	0.160604
NOSIP	2.70408	2.39701	1.01841	0.949142	1.58638	1.80865	1.25111	2.1334
NOSTRIN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOTCH1	0.0	0.0	0.0442358	0.0755462	0.0	0.0	0.0902779	0.0
NOTCH2	0.719703	0.59474000193873	0.7327025	1.17567	0.706705	0.3292815	0.5865845	0.555456
NOTCH2NLA	4.30672	8.29652	6.99194	16.427	9.17321	8.60387	9.89638	10.8685
NOTCH2NLC	0.433826	0.71931	1.31092	2.56248	1.59655	1.90937	1.39238	1.8032
NOTCH2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOTCH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOTCH4	0.0073277	0.0	0.0	0.0	0.0	0.0	0.000112385	0.0
NOTUM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOVA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOVA2	0.0	0.0804205	0.04154905	0.0	0.0	0.04383925	0.0	0.0
NOX1	0.0	0.0558365	0.118039	0.0	0.0	0.0837905	0.0610955	0.0
NOX4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOX5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NOXA1	0.21660400000000002	0.8043405	0.3389095	0.5404	0.33948	0.6901395	0.758995	0.7411625
NOXO1	0.00198343	0.0	0.0	0.0	0.026117559999999998	0.0	0.0	0.0
NOXRED1	0.0	0.0495393	0.0671541	0.0312994	0.199033	0.0	0.177788	0.0
NPAP1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAP1P2	0.0323456	0.0824428	0.0	0.0492622	0.10872	0.0	0.0	0.0
NPAP1P3	0.0319503	0.160252	0.104398	0.148172	0.0	0.13632	0.144489	0.23715
NPAP1P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAP1P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAP1P7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAS1	0.0	0.0	0.0905656	0.0	0.0	0.0	0.0094893	0.0
NPAS2	2.66862e-09	0.0349127	0.0	0.0134785	0.0	0.0	0.0550834	0.0
NPAS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPAT	1.47738	1.46123	1.59762	3.27765	2.88975	2.79215	2.49896	3.16309
NPB	0.0	0.0338092	0.0	0.0	0.0633322	0.0453612	0.0	0.0
NPBWR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPC1	2.00413	1.45659	2.23691	2.21349	3.55185	0.982641	2.83239	1.88371
NPC1L1	0.0	2.40862e-05	0.0	0.0	0.0	0.0	0.0	0.0
NPC2	0.00095923	0.174384	1.58354635	0.261907	0.6216215	0.097494	0.15267845	0.26886135
NPDC1	0.277315	0.0	0.0	0.0	0.106839	0.0	0.0	0.0
NPEPL1	0.439421002133835	0.4059115	0.0	0.0	0.246226	0.1797165	0.26000449999999997	0.32900050000000003
NPEPPS	0.28569	0.534938	0.308983	0.732018	0.570302	0.425717	0.631112	0.5917
NPEPPSP1	0.88223	0.829215	1.66167	1.33561	1.6747	1.39357	1.51098	0.921905
NPFFR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPHP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00258749
NPHP3	0.7634185	0.544535	0.392145	0.558242	0.4502735	0.5443595	0.6326145	0.2669995
NPHP3-ACAD11	0.0	0.0	0.0	0.1084345	0.0	0.0683975	0.0	0.257196
NPHP4	0.0	0.0	0.0	0.0	0.0	0.0	0.01405205	0.0
NPHS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPHS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPA1	0.0983434	0.0829237	0.24495	0.0	0.137538	0.0	0.0661558	0.0
NPIPA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPA3	0.0	0.0	0.0	0.0	0.006444655648199999	0.0	0.0	0.0
NPIPA5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPA7	2.9073914999999997	0.8355410000000001	0.2666185	0.5128455000000001	0.745614	0.7596240000000001	1.4737740000000001	1.2040035
NPIPA8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPA9	0.0	0.0	0.0941376	0.145424	0.0	0.620974	0.266748	0.0
NPIPB10P	0.0	0.0	0.0	0.0429295	0.0	0.0	0.21274	0.188375
NPIPB11	0.4831445	0.3377615	0.2630585	0.2952965	0.14872180000000002	0.0989085	0.2801775	0.145369
NPIPB12	0.0	0.0	0.279078	0.388075	0.00869575	0.0	0.473104	0.270091
NPIPB13	0.259247	0.0717033	0.14992	0.131784	0.124226	0.186739	0.147281	0.31222
NPIPB14P	1.35775	1.42361	0.643376	1.51044	0.923517	0.942211	0.894194	0.576595
NPIPB15	0.641175	0.90291	0.0	0.0	1.041705	0.56931	1.7182205	1.523595
NPIPB1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPB2	0.229287	0.944285	0.89323	1.35777	0.554332	0.787281	0.714374	0.395053
NPIPB3	0.02309025	0.0	0.04748325	0.0	0.0	0.003548805	0.0	0.103075
NPIPB4	0.3175755	0.03585165	0.12721525	0.1449505	0.2465115	0.207153	0.354731	0.19649149999999999
NPIPB5	0.28441	0.430862	0.465096	0.609941	0.295345	0.0984708	0.940633	0.365057
NPIPB6	0.161096	0.179079	0.0	0.124089	0.0998365	0.11209720000000001	0.3496945	0.104282
NPIPB7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPIPB8	0.01351905	0.0867875	0.053465	0.099201	0.1944315	0.0	0.018015	0.04671275
NPIPB9	0.1466715	0.0	0.196874	0.202679	0.286444	0.110212	0.0	0.112074
NPIPP1	0.000234166	0.266256	0.219856	0.00937784	0.0	0.207668	0.431783	0.368445
NPL	0.201372	0.174825	0.0953381	0.362967	0.267505	0.207913	0.408789	0.12221
NPLOC4	0.19223099999999999	0.1308515	0.0	0.2996915	0.0	0.3368005	0.5211935	0.203162
NPLP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1	23.2858	21.3479	19.2279	24.9364	18.274	27.3228	21.8517	26.3118
NPM1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P11	0.0	0.0	0.0	0.199325	0.0	0.0	0.0	0.0
NPM1P12	0.485014	0.043576	0.160592	0.103268	0.250092	0.0473065	0.0615964	0.147996
NPM1P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P14	0.144057	0.0	0.101859	0.0	0.189777	0.0	0.0	0.0551956
NPM1P17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P18	0.788139	0.245284	2.06328	0.778779	1.20178	0.387638	0.722403	1.78881
NPM1P19	0.489543	0.0	0.0	0.314615	0.0	0.230496	0.0752583	0.120221
NPM1P2	0.0	0.0826871	0.0	0.0490797	0.0	0.0	0.0	0.0
NPM1P20	1.23252	1.14619	1.30099	3.57828	3.20421	1.10956	1.95426	1.84674
NPM1P21	0.281262	0.0983486	0.296731	0.0	0.166851	0.0527595	0.0686739	0.220175
NPM1P22	0.128461	0.0	0.0454018	0.131587	0.0424741	0.0400221	0.0520733	0.041649
NPM1P23	0.0488988	0.0	0.0	0.0	0.0	0.0	0.0598041	0.0955854
NPM1P24	0.0	0.259644	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P25	0.29518	0.0422274	0.533078	0.15869	0.510217	0.0459086	0.278162	0.191855
NPM1P26	0.0	0.462631	0.648386	0.718437	0.865255	0.109563	0.214233	0.6856
NPM1P27	0.533123	0.401356	0.562779	1.49584	1.00264	0.371044	0.365663	1.19632
NPM1P28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P29	0.0	0.0	0.0670112	0.0538879	0.0519423	0.0	0.0	0.102856
NPM1P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P30	0.100742	0.0	0.106581	0.0518135	0.0499744	0.0946905	0.123358	0.0985776
NPM1P31	0.0	0.0490837	0.0	0.0	0.0554242	0.0	0.0	0.0
NPM1P32	0.0	0.0	0.0	0.0	0.0763972	0.0	0.0	0.0
NPM1P33	1.06201	0.0927419	0.964113	0.645125	0.625097	0.92275	0.307951	0.777701
NPM1P34	1.58061	0.278948	1.18416	0.570956	0.919887	1.00029	0.84695	1.58901
NPM1P35	0.143808	0.0413544	0.559162	0.196539	0.33314	0.269602	0.233866	0.515206
NPM1P36	0.0	0.0	0.0527654	0.0	0.0494784	0.0	0.0	0.0
NPM1P37	0.306977	0.287679	0.407985	0.734381	0.952871	0.627482	0.407905	0.513896
NPM1P38	0.0	0.0414679	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P39	0.261961	0.043122	0.487044	0.277162	0.760612	0.0961874	0.146714	0.0511365
NPM1P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P40	0.836018	0.2675	0.190246	0.858391	0.657719	0.629744	0.517348	0.812476
NPM1P41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0490623
NPM1P42	0.192621	0.0416629	0.101953	0.0989295	0.238662	0.0	0.0	0.188089
NPM1P43	0.0	0.0	0.0	0.0	0.0	0.0	0.0658105	0.0
NPM1P45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P46	0.318784	0.0825584	0.701491	0.11022	0.347654	0.104657	0.0	0.198636
NPM1P47	0.0	0.0	0.0	0.0	0.0	0.0	0.0591992	0.0
NPM1P48	0.0	0.0	0.0	0.10001	0.0	0.0	0.0	0.0950947
NPM1P49	0.0	0.160805	0.0	0.0	0.29879	0.0	0.0	0.177706
NPM1P5	0.150822	0.0	0.159545	0.154493	0.0497406	0.0470263	0.122207	0.0491617
NPM1P50	0.0971885	0.0	0.103344	0.049636	0.0481286	0.0575209	0.0	0.0947038
NPM1P51	0.0	0.0	0.0	0.0591302	0.0568595	0.0	0.0	0.0
NPM1P52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM1P6	0.250467	0.126405	0.254967	0.252308	0.147864	0.185348	0.42212	0.146833
NPM1P7	117.364	119.833	133.612	124.383	122.811	107.051	126.673	77.8563
NPM1P8	0.0592031	0.147826	0.227577	0.157343	0.208426	0.326961	0.325771	0.102516
NPM1P9	0.0	0.601242	0.0	0.0	0.0985025	0.0	0.0605477	0.195036
NPM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPM3	0.288399225	0.0	0.1109945	0.255834	0.0	0.0921505	0.091582	1.759125e-08
NPNT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPPA	0.0	0.0	2.90294e-06	0.0858769	0.0	0.0	0.0	0.0
NPPC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
